order_id,customer_id,order_timestamp,product_category,order_value,dispatch_state,delivery_status,days_since_delivery
ORD00001322,CUST0149565,2025-04-04T14:09,home,259.16,dispatched,delivered,279
ORD00001323,CUST0036003,2025-11-29T15:00,home,74.65,dispatched,delivered,43
ORD00001324,CUST0031409,2025-11-24T20:37,fashion,56.53,dispatched,delivered,46
ORD00001325,CUST0123888,2025-04-02T20:54,beauty,79.73,dispatched,delivered,284
ORD00001326,CUST0056284,2025-06-04T01:05,fashion,214.44,dispatched,delivered,219
ORD00001327,CUST0087873,2025-05-16T00:14,appliances,132.11,dispatched,delayed,235
ORD00001328,CUST0188996,2025-06-29T08:59,fashion,31.58,dispatched,delivered,194
ORD00001329,CUST0169794,2025-10-11T22:40,home,119.89,dispatched,delayed,85
ORD00001330,CUST0023790,2025-04-18T05:05,fashion,185.58,dispatched,delivered,267
ORD00001331,CUST0173141,2025-12-22T14:01,sports,155.08,processing,delivered,19
ORD00001332,CUST0137170,2025-08-23T14:17,fashion,44.32,dispatched,delivered,141
ORD00001333,CUST0089577,2025-06-03T03:46,fashion,406.88,dispatched,delivered,222
ORD00001334,CUST0014715,2025-09-12T18:39,toys,61.48,dispatched,delivered,121
ORD00001335,CUST0004450,2025-10-25T06:53,toys,225.95,dispatched,delivered,77
ORD00001336,CUST0026682,2025-10-25T05:22,home,66.17,dispatched,delivered,78
ORD00001337,CUST0041980,2025-03-10T14:06,beauty,105.37,dispatched,delivered,306
ORD00001338,CUST0183748,2025-09-10T05:12,toys,63.28,dispatched,delayed,114
ORD00001339,CUST0167101,2025-03-16T13:10,home,57.06,dispatched,delivered,300
ORD00001340,CUST0051879,2025-08-16T13:51,grocery,70.11,dispatched,delivered,145
ORD00001341,CUST0086035,2025-11-20T13:40,sports,51.17,dispatched,delivered,51
ORD00001342,CUST0067965,2025-10-14T02:35,beauty,326.58,processing,delivered,87
ORD00001343,CUST0007815,2025-02-25T07:06,toys,66.12,dispatched,delivered,320
ORD00001344,CUST0009539,2025-08-25T13:36,fashion,135.44,dispatched,delivered,138
ORD00001345,CUST0128956,2025-05-31T12:45,electronics,99.88,dispatched,delayed,217
ORD00001346,CUST0142292,2025-09-24T22:40,appliances,105.51,dispatched,delivered,107
ORD00001347,CUST0065841,2025-08-24T22:28,grocery,99.56,dispatched,delivered,140
ORD00001348,CUST0092290,2025-04-18T05:00,toys,117.64,dispatched,delayed,262
ORD00001349,CUST0012591,2025-05-21T10:47,fashion,35.64,dispatched,delayed,229
ORD00001350,CUST0190181,2025-06-28T07:17,beauty,273.05,dispatched,delayed,185
ORD00001351,CUST0022356,2025-07-19T03:26,fashion,341.62,dispatched,delivered,176
ORD00001352,CUST0100219,2025-01-05T11:27,fashion,149.45,dispatched,delivered,371
ORD00001353,CUST0061003,2025-01-07T14:43,appliances,101.75,processing,delivered,368
ORD00001354,CUST0073388,2025-12-31T13:21,home,39.88,dispatched,delivered,9
ORD00001355,CUST0156912,2025-06-12T03:23,toys,77.86,dispatched,delayed,206
ORD00001356,CUST0021718,2025-10-23T16:21,appliances,291.58,dispatched,delivered,79
ORD00001357,CUST0134578,2025-12-21T00:37,appliances,139.03,dispatched,delivered,19
ORD00001358,CUST0100554,2025-12-09T21:19,home,48.93,dispatched,delivered,32
ORD00001359,CUST0057966,2025-02-09T23:33,fashion,73.13,dispatched,delivered,335
ORD00001360,CUST0030764,2025-01-13T15:46,sports,30.48,dispatched,delivered,361
ORD00001361,CUST0124474,2025-02-28T19:27,appliances,198.79,dispatched,delivered,316
ORD00001362,CUST0069775,2025-12-26T08:12,electronics,130.98,dispatched,delivered,16
ORD00001363,CUST0132136,2025-05-08T13:16,home,182.02,dispatched,delayed,242
ORD00001364,CUST0121844,2025-04-05T19:51,fashion,43.34,processing,delivered,280
ORD00001365,CUST0074933,2025-08-21T14:08,beauty,220.17,dispatched,delayed,131
ORD00001366,CUST0107796,2025-01-30T16:31,home,132.03,dispatched,delivered,345
ORD00001367,CUST0022984,2025-08-29T18:07,beauty,69.88,dispatched,delivered,135
ORD00001368,CUST0074649,2025-04-07T06:17,beauty,200.37,dispatched,delivered,279
ORD00001369,CUST0196211,2025-06-21T16:13,electronics,278.52,dispatched,delayed,196
ORD00001370,CUST0020332,2025-09-10T14:21,fashion,113.51,dispatched,delivered,123
ORD00001371,CUST0110773,2025-04-22T19:10,electronics,466.84,dispatched,delayed,260
ORD00001372,CUST0004063,2025-12-02T00:09,sports,60.0,dispatched,delivered,39
ORD00001373,CUST0113003,2025-07-15T21:53,beauty,397.1,dispatched,delivered,178
ORD00001374,CUST0070532,2025-02-09T18:57,electronics,457.55,dispatched,delayed,328
ORD00001375,CUST0102432,2025-01-09T16:14,sports,58.17,processing,delivered,366
ORD00001376,CUST0147081,2025-05-25T08:45,grocery,86.5,dispatched,delivered,228
ORD00001377,CUST0160817,2025-03-15T06:43,appliances,439.25,dispatched,delivered,300
ORD00001378,CUST0152690,2025-07-10T06:18,grocery,9.56,dispatched,delivered,184
ORD00001379,CUST0138295,2025-01-12T05:43,electronics,858.9,dispatched,delivered,362
ORD00001380,CUST0055905,2025-03-16T17:49,home,102.81,dispatched,delivered,299
ORD00001381,CUST0148140,2025-07-01T00:20,fashion,135.94,dispatched,delayed,188
ORD00001382,CUST0047324,2025-04-04T19:12,fashion,108.7,dispatched,delivered,281
ORD00001383,CUST0120526,2025-04-10T12:07,electronics,152.77,dispatched,delivered,274
ORD00001384,CUST0189147,2025-08-16T23:14,beauty,89.08,dispatched,delayed,143
ORD00001385,CUST0049977,2025-11-03T00:21,fashion,145.56,dispatched,delivered,66
ORD00001386,CUST0117724,2025-08-22T09:15,electronics,192.13,processing,delayed,136
ORD00001387,CUST0008392,2025-03-19T08:46,fashion,21.23,dispatched,delivered,296
ORD00001388,CUST0079170,2025-11-22T20:54,sports,73.5,dispatched,delayed,43
ORD00001389,CUST0012686,2025-06-13T19:07,fashion,50.63,dispatched,delivered,210
ORD00001390,CUST0084159,2025-09-18T05:21,sports,59.52,dispatched,delivered,115
ORD00001391,CUST0195444,2025-02-22T09:08,home,111.9,dispatched,delivered,322
ORD00001392,CUST0060164,2025-01-27T17:28,electronics,374.05,dispatched,delivered,347
ORD00001393,CUST0159763,2025-11-10T15:17,home,87.2,dispatched,delivered,62
ORD00001394,CUST0182577,2025-07-17T11:50,home,72.2,dispatched,delivered,177
ORD00001395,CUST0189386,2025-03-10T00:53,grocery,75.94,dispatched,delivered,305
ORD00001396,CUST0145695,2025-05-24T12:21,home,26.67,dispatched,delivered,230
ORD00001397,CUST0093119,2025-02-10T23:31,appliances,479.56,processing,delayed,325
ORD00001398,CUST0081715,2025-02-04T15:28,fashion,104.83,dispatched,delayed,337
ORD00001399,CUST0092870,2025-01-16T12:36,electronics,205.17,dispatched,delivered,360
ORD00001400,CUST0013254,2025-09-25T10:13,home,140.63,dispatched,delivered,107
ORD00001401,CUST0128374,2025-06-27T13:24,grocery,92.75,dispatched,delayed,181
ORD00001402,CUST0042441,2025-02-27T05:33,sports,158.22,dispatched,delivered,318
ORD00001403,CUST0009117,2025-03-24T03:48,beauty,102.95,dispatched,delivered,293
ORD00001404,CUST0186255,2025-01-16T22:46,appliances,76.1,dispatched,delivered,360
ORD00001405,CUST0006375,2025-05-24T01:07,beauty,95.56,dispatched,delivered,231
ORD00001406,CUST0124300,2025-05-26T00:24,fashion,68.83,dispatched,delivered,229
ORD00001407,CUST0052408,2025-11-25T21:04,grocery,25.23,dispatched,delivered,47
ORD00001408,CUST0065447,2025-07-23T22:05,grocery,94.03,processing,delayed,165
ORD00001409,CUST0006722,2025-02-28T12:16,electronics,102.69,dispatched,delivered,315
ORD00001410,CUST0008447,2025-07-10T13:59,home,21.22,dispatched,delivered,183
ORD00001411,CUST0142749,2025-12-23T18:52,electronics,132.78,dispatched,delivered,18
ORD00001412,CUST0152146,2025-01-08T12:32,sports,90.1,dispatched,delivered,367
ORD00001413,CUST0188257,2025-07-06T00:36,beauty,404.6,dispatched,delayed,176
ORD00001414,CUST0140692,2025-05-04T21:07,electronics,263.8,dispatched,delivered,251
ORD00001415,CUST0106996,2025-07-04T21:52,electronics,585.41,dispatched,delivered,188
ORD00001416,CUST0162600,2025-10-17T03:30,fashion,21.67,dispatched,delivered,85
ORD00001417,CUST0089016,2025-10-17T20:02,home,75.37,dispatched,delayed,77
ORD00001418,CUST0063630,2025-09-23T08:51,sports,74.6,dispatched,delayed,105
ORD00001419,CUST0074784,2025-02-24T05:41,sports,49.98,processing,delayed,305
ORD00001420,CUST0119304,2025-09-25T22:59,appliances,180.16,dispatched,delivered,106
ORD00001421,CUST0095084,2025-02-18T23:57,electronics,93.62,dispatched,delivered,324
ORD00001422,CUST0157715,2025-05-18T05:52,fashion,86.07,dispatched,delivered,238
ORD00001423,CUST0051890,2025-08-18T06:50,electronics,251.09,dispatched,delivered,144
ORD00001424,CUST0117967,2025-05-10T09:48,fashion,24.6,dispatched,delivered,245
ORD00001425,CUST0077897,2025-10-17T17:53,fashion,75.13,dispatched,delivered,84
ORD00001426,CUST0184590,2025-08-11T17:10,home,31.56,dispatched,delayed,149
ORD00001427,CUST0000901,2025-09-08T20:20,electronics,111.11,dispatched,delivered,124
ORD00001428,CUST0177329,2025-01-23T02:37,electronics,131.27,dispatched,delivered,353
ORD00001429,CUST0086019,2025-06-04T08:42,fashion,23.45,dispatched,delayed,212
ORD00001430,CUST0072496,2025-04-24T12:21,electronics,75.2,processing,delivered,259
ORD00001431,CUST0074779,2025-04-26T07:31,electronics,80.63,dispatched,delivered,259
ORD00001432,CUST0004723,2025-04-17T12:01,electronics,60.46,dispatched,delayed,265
ORD00001433,CUST0055773,2025-11-04T10:36,electronics,115.45,dispatched,delivered,68
ORD00001434,CUST0102437,2025-09-20T02:16,appliances,95.67,dispatched,delivered,112
ORD00001435,CUST0120763,2025-05-31T14:45,beauty,110.51,dispatched,delayed,221
ORD00001436,CUST0067574,2025-04-03T05:29,electronics,354.41,dispatched,delayed,279
ORD00001437,CUST0194972,2025-04-03T06:13,appliances,131.06,dispatched,delivered,282
ORD00001438,CUST0063514,2025-12-05T05:23,appliances,190.22,dispatched,delivered,35
ORD00001439,CUST0002474,2025-09-26T04:55,appliances,190.52,dispatched,delayed,99
ORD00001440,CUST0017003,2025-10-13T10:00,toys,39.92,dispatched,delivered,89
ORD00001441,CUST0095946,2025-06-24T00:55,home,139.59,processing,delayed,194
ORD00001442,CUST0078400,2025-09-19T20:15,sports,75.44,dispatched,delivered,114
ORD00001443,CUST0171233,2025-05-22T05:34,fashion,91.33,dispatched,delayed,219
ORD00001444,CUST0067466,2025-04-10T21:45,toys,51.59,dispatched,delayed,268
ORD00001445,CUST0019662,2025-01-07T01:11,grocery,39.16,dispatched,delivered,367
ORD00001446,CUST0093743,2025-03-12T12:22,home,85.04,dispatched,delivered,304
ORD00001447,CUST0069651,2025-02-03T03:15,sports,163.82,dispatched,delivered,341
ORD00001448,CUST0124929,2025-04-24T00:29,fashion,71.8,dispatched,delayed,249
ORD00001449,CUST0138568,2025-02-20T08:40,toys,143.42,dispatched,delivered,325
ORD00001450,CUST0071964,2025-08-27T22:54,fashion,50.08,dispatched,delayed,132
ORD00001451,CUST0097264,2025-07-28T13:11,grocery,92.17,dispatched,delivered,167
ORD00001452,CUST0097550,2025-06-07T18:52,fashion,92.53,processing,delivered,215
ORD00001453,CUST0000782,2025-06-09T06:43,fashion,411.35,dispatched,delivered,215
ORD00001454,CUST0031377,2025-12-14T14:07,appliances,79.98,dispatched,delivered,28
ORD00001455,CUST0004012,2025-09-12T15:02,appliances,966.28,dispatched,delayed,117
ORD00001456,CUST0078839,2025-02-11T07:28,beauty,7.04,dispatched,delayed,326
ORD00001457,CUST0070332,2025-04-17T13:48,fashion,706.38,dispatched,delivered,269
ORD00001458,CUST0103639,2025-08-01T18:55,fashion,90.65,dispatched,delivered,162
ORD00001459,CUST0163024,2025-11-12T05:26,toys,191.5,dispatched,delayed,52
ORD00001460,CUST0071659,2025-04-20T09:49,electronics,100.72,dispatched,delivered,265
ORD00001461,CUST0004231,2025-02-02T10:28,appliances,357.78,dispatched,delivered,340
ORD00001462,CUST0043031,2025-10-22T09:46,home,74.65,dispatched,delayed,73
ORD00001463,CUST0194278,2025-11-05T09:35,fashion,39.38,processing,delivered,66
ORD00001464,CUST0135839,2025-02-07T13:06,sports,55.99,dispatched,delayed,327
ORD00001465,CUST0080300,2025-04-27T04:28,grocery,42.86,dispatched,delivered,258
ORD00001466,CUST0135397,2025-11-23T01:17,appliances,56.96,dispatched,delayed,43
ORD00001467,CUST0032582,2025-09-07T09:00,home,207.41,dispatched,delivered,124
ORD00001468,CUST0172636,2025-11-26T04:15,fashion,89.64,dispatched,delivered,46
ORD00001469,CUST0023814,2025-03-15T07:44,sports,74.6,dispatched,delivered,300
ORD00001470,CUST0108342,2025-02-18T09:10,electronics,295.49,dispatched,delivered,326
ORD00001471,CUST0056528,2025-07-23T04:21,sports,79.44,dispatched,delivered,169
ORD00001472,CUST0146683,2025-07-22T14:54,electronics,248.57,dispatched,delayed,166
ORD00001473,CUST0154515,2025-07-22T03:02,electronics,53.68,dispatched,delivered,170
ORD00001474,CUST0067838,2025-06-03T21:20,home,111.6,processing,delivered,220
ORD00001475,CUST0126075,2025-12-20T19:01,appliances,204.93,dispatched,delivered,20
ORD00001476,CUST0187405,2025-10-12T13:56,electronics,327.43,dispatched,delivered,90
ORD00001477,CUST0032825,2025-06-04T10:35,electronics,259.06,dispatched,delivered,219
ORD00001478,CUST0122382,2025-04-27T01:34,fashion,299.5,dispatched,delayed,250
ORD00001479,CUST0032992,2025-06-16T18:38,toys,114.57,dispatched,delivered,206
ORD00001480,CUST0087219,2025-09-29T02:34,sports,238.42,dispatched,delivered,101
ORD00001481,CUST0008657,2025-03-15T22:24,electronics,603.76,dispatched,delivered,300
ORD00001482,CUST0023359,2025-11-24T23:35,sports,85.25,dispatched,delivered,45
ORD00001483,CUST0147962,2025-03-17T17:38,toys,118.32,dispatched,delivered,300
ORD00001484,CUST0149541,2025-05-14T00:04,electronics,176.16,dispatched,delayed,238
ORD00001485,CUST0171118,2025-12-03T13:49,appliances,449.09,processing,delivered,38
ORD00001486,CUST0053940,2025-12-03T04:48,toys,115.97,dispatched,delivered,38
ORD00001487,CUST0064189,2025-07-17T22:00,grocery,17.45,dispatched,delivered,176
ORD00001488,CUST0092447,2025-09-22T05:07,fashion,40.27,dispatched,delivered,109
ORD00001489,CUST0153532,2025-05-17T01:32,home,99.57,dispatched,delivered,238
ORD00001490,CUST0197907,2025-05-07T15:10,electronics,78.79,dispatched,delivered,248
ORD00001491,CUST0198862,2025-12-25T18:10,sports,109.9,dispatched,delivered,17
ORD00001492,CUST0012708,2025-05-07T07:13,home,130.78,dispatched,delivered,248
ORD00001493,CUST0171960,2025-09-11T22:30,sports,65.14,dispatched,delivered,122
ORD00001494,CUST0063502,2025-05-31T13:15,home,56.75,dispatched,delivered,223
ORD00001495,CUST0082820,2025-12-11T06:24,home,157.45,dispatched,delivered,29
ORD00001496,CUST0119013,2025-08-15T04:41,home,276.83,processing,delivered,146
ORD00001497,CUST0151182,2025-10-24T05:07,sports,91.3,dispatched,delivered,77
ORD00001498,CUST0054677,2025-10-02T11:24,grocery,132.82,dispatched,delivered,100
ORD00001499,CUST0171285,2025-04-28T12:51,electronics,168.55,dispatched,delivered,258
ORD00001500,CUST0145823,2025-09-15T17:25,electronics,204.81,dispatched,delayed,109
ORD00001501,CUST0094619,2025-10-19T07:04,home,65.06,dispatched,delivered,82
ORD00001502,CUST0031526,2025-10-23T16:41,toys,161.44,dispatched,delivered,79
ORD00001503,CUST0092513,2025-03-17T19:03,appliances,191.07,dispatched,delayed,288
ORD00001504,CUST0149143,2025-02-14T03:13,grocery,43.69,dispatched,delivered,330
ORD00001505,CUST0191847,2025-02-24T08:14,appliances,418.13,dispatched,delivered,320
ORD00001506,CUST0098340,2025-01-12T07:47,sports,302.34,dispatched,delivered,364
ORD00001507,CUST0001501,2025-05-20T12:25,electronics,278.7,processing,delivered,234
ORD00001508,CUST0079788,2025-10-26T15:25,grocery,38.32,dispatched,delivered,77
ORD00001509,CUST0076273,2025-08-11T21:13,beauty,85.25,dispatched,delivered,152
ORD00001510,CUST0160577,2025-06-30T11:05,beauty,63.73,dispatched,delivered,193
ORD00001511,CUST0019344,2025-03-11T00:35,grocery,22.56,dispatched,delivered,304
ORD00001512,CUST0131021,2025-08-27T21:43,grocery,23.22,dispatched,delivered,137
ORD00001513,CUST0122345,2025-02-15T21:19,electronics,112.31,dispatched,tracking_exception,316
ORD00001514,CUST0185039,2025-04-21T23:10,fashion,75.92,dispatched,delivered,262
ORD00001515,CUST0139418,2025-09-28T19:29,sports,44.08,dispatched,delivered,104
ORD00001516,CUST0183942,2025-11-07T06:37,grocery,20.56,dispatched,delivered,64
ORD00001517,CUST0054143,2025-07-09T01:38,toys,27.81,dispatched,delivered,184
ORD00001518,CUST0105353,2025-03-09T12:24,home,186.77,processing,delayed,301
ORD00001519,CUST0165568,2025-10-11T01:34,beauty,33.8,dispatched,delivered,90
ORD00001520,CUST0094380,2025-12-16T13:41,electronics,149.4,dispatched,delivered,26
ORD00001521,CUST0167313,2025-12-14T02:26,beauty,40.0,dispatched,delivered,26
ORD00001522,CUST0121842,2025-06-16T02:46,appliances,244.79,dispatched,delayed,205
ORD00001523,CUST0131588,2025-11-09T18:54,fashion,61.23,dispatched,delayed,59
ORD00001524,CUST0087539,2025-08-25T07:27,sports,33.5,dispatched,delivered,138
ORD00001525,CUST0062623,2025-07-19T21:46,electronics,69.91,dispatched,delivered,175
ORD00001526,CUST0119432,2025-08-30T00:11,home,224.17,dispatched,delivered,131
ORD00001527,CUST0169724,2025-12-05T07:56,electronics,64.08,dispatched,delivered,36
ORD00001528,CUST0136026,2025-08-18T14:18,grocery,32.73,dispatched,delayed,137
ORD00001529,CUST0168105,2025-11-23T11:16,beauty,69.18,processing,delivered,46
ORD00001530,CUST0076988,2025-03-21T05:35,fashion,39.55,dispatched,delivered,296
ORD00001531,CUST0089571,2025-09-29T00:32,fashion,67.58,dispatched,delivered,103
ORD00001532,CUST0083036,2025-10-12T14:23,appliances,312.81,dispatched,delayed,84
ORD00001533,CUST0081254,2025-11-16T15:55,appliances,531.04,dispatched,delayed,49
ORD00001534,CUST0092221,2025-02-27T15:57,fashion,33.77,dispatched,delivered,317
ORD00001535,CUST0189073,2025-09-24T10:44,toys,48.18,dispatched,delayed,101
ORD00001536,CUST0017214,2025-11-27T14:48,fashion,52.92,dispatched,delivered,43
ORD00001537,CUST0109809,2025-04-17T03:32,home,40.01,dispatched,delivered,269
ORD00001538,CUST0000910,2025-08-24T00:59,electronics,163.07,dispatched,delivered,139
ORD00001539,CUST0193288,2025-02-08T20:27,toys,106.01,dispatched,tracking_exception,329
ORD00001540,CUST0157895,2025-10-27T11:54,electronics,143.1,processing,delivered,76
ORD00001541,CUST0012285,2025-03-12T10:48,beauty,223.94,dispatched,delivered,305
ORD00001542,CUST0182453,2025-05-12T23:03,electronics,159.19,dispatched,delivered,242
ORD00001543,CUST0152997,2025-09-08T02:57,toys,205.16,dispatched,delayed,118
ORD00001544,CUST0096488,2025-06-15T09:54,sports,111.98,dispatched,delivered,207
ORD00001545,CUST0167744,2025-08-16T18:09,sports,104.52,dispatched,delivered,146
ORD00001546,CUST0194425,2025-07-30T22:09,appliances,288.24,dispatched,delivered,165
ORD00001547,CUST0019211,2025-06-08T19:14,electronics,252.73,dispatched,delayed,207
ORD00001548,CUST0093387,2025-09-18T12:34,electronics,312.64,dispatched,delivered,115
ORD00001549,CUST0138228,2025-12-08T06:48,sports,31.19,dispatched,delivered,33
ORD00001550,CUST0175423,2025-07-07T11:47,appliances,322.73,dispatched,delivered,188
ORD00001551,CUST0155852,2025-05-09T00:13,beauty,69.9,processing,delayed,238
ORD00001552,CUST0061057,2025-10-01T23:04,sports,67.74,dispatched,delivered,102
ORD00001553,CUST0022367,2025-05-07T19:13,electronics,76.51,dispatched,delivered,248
ORD00001554,CUST0124818,2025-07-21T02:38,home,91.53,dispatched,delivered,171
ORD00001555,CUST0090253,2025-05-02T16:28,appliances,137.33,dispatched,delivered,253
ORD00001556,CUST0021156,2025-09-19T21:34,fashion,91.16,dispatched,delivered,114
ORD00001557,CUST0128868,2025-04-14T23:13,sports,60.02,dispatched,delivered,272
ORD00001558,CUST0000656,2025-11-11T16:24,fashion,318.3,dispatched,delivered,59
ORD00001559,CUST0019003,2025-05-19T05:59,electronics,179.13,dispatched,delivered,237
ORD00001560,CUST0161254,2025-10-28T12:57,electronics,724.62,dispatched,delivered,75
ORD00001561,CUST0142242,2025-07-30T03:35,beauty,85.04,dispatched,delivered,164
ORD00001562,CUST0044809,2025-09-10T12:17,sports,55.9,processing,delayed,116
ORD00001563,CUST0006989,2025-08-31T13:09,home,163.54,dispatched,delivered,132
