order_id,return_requested,item_condition,return_status,return_eligible,proposed_refund
ORD00001573,0,normal,not_requested,0,99.76
ORD00001574,0,normal,not_requested,0,77.1
ORD00001575,0,normal,not_requested,0,59.67
ORD00001576,0,normal,not_requested,0,100.0
ORD00001577,0,normal,not_requested,0,25.53
ORD00001578,1,wrong_item,requested,0,49.67
ORD00001579,0,normal,not_requested,0,51.61
ORD00001580,1,damaged_item,requested,0,59.35
ORD00001581,1,normal,requested,0,155.82
ORD00001582,1,damaged_item,requested,0,59.8
ORD00001583,1,normal,requested,0,66.13
ORD00001584,0,normal,not_requested,0,100.0
ORD00001585,0,normal,not_requested,0,15.13
ORD00001586,0,normal,not_requested,0,31.65
ORD00001587,0,damaged_item,not_requested,0,100.0
ORD00001588,0,normal,not_requested,0,100.0
ORD00001589,1,damaged_item,requested,0,74.28
ORD00001590,0,normal,not_requested,0,32.94
ORD00001591,0,normal,not_requested,0,54.56
ORD00001592,1,damaged_item,requested,0,14.4
ORD00001593,1,normal,requested,0,74.82
ORD00001594,0,damaged_item,not_requested,0,38.7
ORD00001595,1,normal,requested,0,36.55
ORD00001596,0,normal,not_requested,0,100.0
ORD00001597,0,normal,not_requested,0,100.0
ORD00001598,0,normal,not_requested,0,100.0
ORD00001599,1,damaged_item,requested,0,58.91
ORD00001600,0,normal,not_requested,0,100.0
ORD00001601,1,damaged_item,requested,0,209.12
ORD00001602,1,normal,requested,0,157.12
ORD00001603,0,normal,not_requested,0,100.0
ORD00001604,0,normal,not_requested,0,100.0
ORD00001605,0,normal,not_requested,0,28.93
ORD00001606,1,damaged_item,requested,0,82.98
ORD00001607,0,normal,not_requested,0,100.0
ORD00001608,0,normal,not_requested,0,39.39
ORD00001609,0,damaged_item,not_requested,0,100.0
ORD00001610,1,damaged_item,requested,0,82.99
ORD00001611,0,normal,not_requested,0,100.0
ORD00001612,0,normal,not_requested,0,90.26
ORD00001613,0,normal,not_requested,0,100.0
ORD00001614,0,normal,not_requested,1,100.0
ORD00001615,0,normal,not_requested,0,80.09
ORD00001616,0,normal,not_requested,0,90.03
ORD00001617,0,normal,not_requested,0,51.69
ORD00001618,0,normal,not_requested,0,100.0
ORD00001619,0,normal,not_requested,0,100.0
ORD00001620,0,normal,not_requested,0,71.0
ORD00001621,0,normal,not_requested,0,37.32
ORD00001622,0,normal,not_requested,1,100.0
ORD00001623,0,normal,not_requested,0,100.0
ORD00001624,0,normal,not_requested,0,45.57
ORD00001625,0,damaged_item,not_requested,0,100.0
ORD00001626,0,normal,not_requested,0,100.0
ORD00001627,0,normal,not_requested,1,41.91
ORD00001628,0,normal,not_requested,0,100.0
ORD00001629,1,normal,requested,0,78.8
ORD00001630,0,normal,not_requested,0,29.29
ORD00001631,0,normal,not_requested,0,100.0
ORD00001632,1,normal,requested,0,200.2
ORD00001633,0,normal,not_requested,0,81.16
ORD00001634,1,normal,requested,0,82.96
ORD00001635,0,wrong_item,not_requested,0,54.25
ORD00001636,0,normal,not_requested,0,34.55
ORD00001637,1,damaged_item,requested,0,34.22
ORD00001638,1,normal,requested,0,36.43
ORD00001639,1,damaged_item,requested,0,159.48
ORD00001640,0,damaged_item,not_requested,0,100.0
ORD00001641,1,normal,requested,0,150.65
ORD00001642,0,damaged_item,not_requested,0,58.12
ORD00001643,0,damaged_item,not_requested,0,55.06
ORD00001644,0,normal,not_requested,0,100.0
ORD00001645,0,normal,not_requested,0,13.53
ORD00001646,1,normal,requested,0,93.33
ORD00001647,0,normal,not_requested,0,76.78
ORD00001648,0,normal,not_requested,0,85.2
ORD00001649,0,normal,not_requested,0,100.0
ORD00001650,1,normal,requested,0,380.42
ORD00001651,0,normal,not_requested,0,14.52
ORD00001652,0,normal,not_requested,0,100.0
ORD00001653,0,normal,not_requested,0,82.29
ORD00001654,0,normal,not_requested,0,77.97
ORD00001655,1,normal,requested,0,39.94
ORD00001656,1,normal,requested,0,16.66
ORD00001657,0,normal,not_requested,0,100.0
ORD00001658,1,normal,requested,0,38.42
ORD00001659,0,damaged_item,not_requested,1,59.55
ORD00001660,0,normal,not_requested,0,100.0
ORD00001661,0,normal,not_requested,1,30.29
ORD00001662,1,damaged_item,requested,0,87.65
ORD00001663,0,damaged_item,not_requested,0,100.0
ORD00001664,1,damaged_item,requested,0,104.96
ORD00001665,0,normal,not_requested,0,69.15
ORD00001666,1,normal,requested,0,35.52
ORD00001667,1,normal,requested,0,14.5
ORD00001668,1,normal,requested,0,21.29
ORD00001669,0,normal,not_requested,0,36.83
ORD00001670,0,normal,not_requested,0,90.33
ORD00001671,1,wrong_item,requested,0,256.87
ORD00001672,1,normal,requested,0,135.42
ORD00001673,0,normal,not_requested,0,71.52
ORD00001674,1,wrong_item,requested,0,118.02
ORD00001675,0,damaged_item,not_requested,0,100.0
ORD00001676,0,normal,not_requested,0,81.64
ORD00001677,1,normal,requested,0,52.07
ORD00001678,0,wrong_item,not_requested,0,49.71
ORD00001679,0,normal,not_requested,0,100.0
ORD00001680,0,normal,not_requested,0,100.0
ORD00001681,0,normal,not_requested,0,100.0
ORD00001682,1,wrong_item,requested,0,98.51
ORD00001683,1,normal,requested,0,101.2
ORD00001684,1,normal,requested,0,57.32
ORD00001685,0,normal,not_requested,0,96.61
ORD00001686,0,normal,not_requested,0,61.79
ORD00001687,1,normal,requested,0,165.31
ORD00001688,0,wrong_item,not_requested,0,100.0
ORD00001689,0,normal,not_requested,0,6.72
ORD00001690,0,damaged_item,not_requested,0,100.0
ORD00001691,0,normal,not_requested,1,55.98
ORD00001692,1,normal,requested,0,230.74
ORD00001693,1,normal,requested,1,112.11
ORD00001694,0,normal,not_requested,0,11.21
ORD00001695,0,normal,not_requested,0,28.56
ORD00001696,0,normal,not_requested,0,68.34
ORD00001697,0,normal,not_requested,0,39.58
ORD00001698,0,normal,not_requested,0,100.0
ORD00001699,1,damaged_item,requested,0,107.38
ORD00001700,1,damaged_item,requested,0,32.69
ORD00001701,1,damaged_item,requested,0,290.1
ORD00001702,0,normal,not_requested,0,52.6
ORD00001703,1,normal,requested,0,43.75
ORD00001704,0,damaged_item,not_requested,1,99.35
ORD00001705,1,normal,requested,0,142.58
ORD00001706,1,normal,requested,0,136.82
ORD00001707,0,normal,not_requested,0,87.77
ORD00001708,0,normal,not_requested,0,100.0
ORD00001709,0,normal,not_requested,0,44.23
ORD00001710,0,wrong_item,not_requested,0,100.0
ORD00001711,1,damaged_item,requested,0,44.88
ORD00001712,0,normal,not_requested,0,39.32
ORD00001713,0,normal,not_requested,0,100.0
ORD00001714,1,normal,requested,0,119.1
ORD00001715,1,wrong_item,requested,0,302.42
ORD00001716,0,normal,not_requested,0,100.0
ORD00001717,0,normal,not_requested,1,45.55
ORD00001718,0,normal,not_requested,0,100.0
ORD00001719,0,wrong_item,not_requested,1,100.0
ORD00001720,1,normal,requested,0,25.23
ORD00001721,0,normal,not_requested,0,100.0
ORD00001722,0,normal,not_requested,0,18.6
ORD00001723,0,normal,not_requested,0,94.83
ORD00001724,1,normal,requested,0,58.68
ORD00001725,0,normal,not_requested,0,100.0
ORD00001726,0,normal,not_requested,0,100.0
ORD00001727,1,normal,requested,0,31.16
ORD00001728,0,normal,not_requested,0,11.67
ORD00001729,0,wrong_item,not_requested,0,100.0
ORD00001730,0,normal,not_requested,0,72.88
ORD00001731,1,normal,requested,0,29.34
ORD00001732,0,normal,not_requested,0,27.1
ORD00001733,0,normal,not_requested,0,100.0
ORD00001734,0,normal,not_requested,0,29.23
ORD00001735,1,normal,requested,0,189.02
ORD00001736,0,normal,not_requested,0,100.0
ORD00001737,0,normal,not_requested,0,93.02
ORD00001738,0,normal,not_requested,0,34.6
ORD00001739,0,normal,not_requested,0,100.0
ORD00001740,0,normal,not_requested,0,100.0
ORD00001741,0,normal,not_requested,0,100.0
ORD00001742,0,damaged_item,not_requested,0,75.84
ORD00001743,0,normal,not_requested,0,73.07
ORD00001744,0,normal,not_requested,0,100.0
ORD00001745,0,normal,not_requested,0,19.38
ORD00001746,0,normal,not_requested,0,27.93
ORD00001747,1,normal,requested,0,130.69
ORD00001748,1,normal,requested,0,29.62
ORD00001749,0,normal,not_requested,0,59.53
ORD00001750,1,wrong_item,requested,0,46.17
ORD00001751,1,damaged_item,requested,0,196.17
ORD00001752,1,normal,requested,0,123.27
ORD00001753,0,normal,not_requested,0,100.0
ORD00001754,1,normal,requested,0,77.71
ORD00001755,0,normal,not_requested,0,100.0
ORD00001756,0,normal,not_requested,0,100.0
ORD00001757,1,normal,requested,0,12.02
ORD00001758,0,normal,not_requested,0,23.22
ORD00001759,0,normal,not_requested,0,71.51
ORD00001760,1,damaged_item,requested,0,75.37
ORD00001761,0,normal,not_requested,0,56.18
ORD00001762,0,damaged_item,not_requested,0,95.11
ORD00001763,0,normal,not_requested,0,100.0
ORD00001764,1,damaged_item,requested,0,58.01
ORD00001765,0,normal,not_requested,0,75.12
ORD00001766,0,normal,not_requested,0,100.0
ORD00001767,1,damaged_item,requested,0,98.58
ORD00001768,0,normal,not_requested,0,50.16
ORD00001769,0,normal,not_requested,0,54.25
ORD00001770,1,normal,requested,0,102.16
ORD00001771,0,normal,not_requested,0,100.0
ORD00001772,1,normal,requested,1,118.0
ORD00001773,0,normal,not_requested,0,96.44
ORD00001774,1,normal,requested,0,169.74
ORD00001775,1,normal,requested,0,140.51
ORD00001776,0,normal,not_requested,0,42.65
ORD00001777,0,normal,not_requested,0,100.0
ORD00001778,0,damaged_item,not_requested,0,100.0
ORD00001779,0,normal,not_requested,0,100.0
ORD00001780,0,normal,not_requested,0,74.38
ORD00001781,0,normal,not_requested,0,100.0
ORD00001782,0,normal,not_requested,0,45.37
ORD00001783,0,normal,not_requested,1,100.0
ORD00001784,0,normal,not_requested,0,100.0
ORD00001785,0,damaged_item,not_requested,0,91.86
ORD00001786,0,damaged_item,not_requested,0,54.56
ORD00001787,1,normal,requested,0,74.23
ORD00001788,0,normal,not_requested,0,100.0
ORD00001789,0,normal,not_requested,0,93.83
ORD00001790,0,normal,not_requested,0,73.95
ORD00001791,1,normal,requested,0,123.35
ORD00001792,0,normal,not_requested,0,16.92
ORD00001793,0,normal,not_requested,0,100.0
ORD00001794,0,normal,not_requested,0,58.56
ORD00001795,0,normal,not_requested,0,100.0
ORD00001796,1,damaged_item,requested,0,27.5
ORD00001797,0,normal,not_requested,0,68.42
ORD00001798,0,wrong_item,not_requested,0,100.0
ORD00001799,0,normal,not_requested,0,100.0
ORD00001800,1,normal,requested,0,132.86
ORD00001801,0,normal,not_requested,0,100.0
ORD00001802,0,damaged_item,not_requested,0,31.32
ORD00001803,0,normal,not_requested,0,100.0
ORD00001804,0,normal,not_requested,0,87.7
ORD00001805,0,wrong_item,not_requested,0,100.0
ORD00001806,0,normal,not_requested,0,100.0
ORD00001807,0,normal,not_requested,0,15.6
ORD00001808,0,normal,not_requested,0,100.0
ORD00001809,0,normal,not_requested,0,66.76
ORD00001810,0,normal,not_requested,0,86.75
ORD00001811,0,normal,not_requested,0,27.49
ORD00001812,1,damaged_item,requested,1,55.35
ORD00001813,0,normal,not_requested,0,58.08
ORD00001814,0,normal,not_requested,0,69.23
ORD00001815,0,normal,not_requested,0,100.0
ORD00001816,0,normal,not_requested,0,55.63
ORD00001817,1,wrong_item,requested,0,52.88
ORD00001818,0,normal,not_requested,0,50.28
ORD00001819,1,damaged_item,requested,0,67.79
ORD00001820,1,wrong_item,requested,0,139.4
ORD00001821,1,normal,requested,0,108.86
ORD00001822,0,wrong_item,not_requested,0,23.76
ORD00001823,1,normal,requested,0,103.11
ORD00001824,0,normal,not_requested,0,100.0
ORD00001825,0,normal,not_requested,0,100.0
ORD00001826,1,normal,requested,0,32.73
ORD00001827,0,normal,not_requested,0,27.75
ORD00001828,1,normal,requested,0,63.81
ORD00001829,0,normal,not_requested,0,100.0
ORD00001830,0,normal,not_requested,0,100.0
ORD00001831,0,normal,not_requested,0,100.0
ORD00001832,0,wrong_item,not_requested,0,100.0
ORD00001833,0,damaged_item,not_requested,0,43.9
ORD00001834,0,normal,not_requested,0,100.0
ORD00001835,0,normal,not_requested,0,54.87
ORD00001836,1,damaged_item,requested,0,77.37
ORD00001837,0,normal,not_requested,0,100.0
ORD00001838,1,normal,requested,0,86.05
ORD00001839,1,wrong_item,requested,0,137.07
ORD00001840,0,damaged_item,not_requested,0,100.0
ORD00001841,1,normal,requested,0,195.27
ORD00001842,1,normal,requested,0,33.02
ORD00001843,0,normal,not_requested,1,8.29
ORD00001844,1,wrong_item,requested,0,95.25
ORD00001845,0,normal,not_requested,0,63.55
ORD00001846,0,normal,not_requested,0,38.07
ORD00001847,0,wrong_item,not_requested,0,100.0
ORD00001848,0,wrong_item,not_requested,0,100.0
ORD00001849,0,normal,not_requested,0,100.0
ORD00001850,0,wrong_item,not_requested,0,64.2
ORD00001851,0,normal,not_requested,0,100.0
ORD00001852,1,damaged_item,requested,0,79.34
ORD00001853,1,wrong_item,requested,0,116.71
ORD00001854,1,normal,requested,0,100.0
ORD00001855,0,damaged_item,not_requested,0,17.59
ORD00001856,0,normal,not_requested,0,100.0
ORD00001857,0,normal,not_requested,0,100.0
ORD00001858,1,wrong_item,requested,0,90.16
ORD00001859,0,normal,not_requested,0,100.0
ORD00001860,0,normal,not_requested,0,100.0
ORD00001861,0,normal,not_requested,0,100.0
ORD00001862,1,damaged_item,requested,0,108.71
ORD00001863,1,damaged_item,requested,0,43.28
ORD00001864,0,normal,not_requested,0,100.0
ORD00001865,0,normal,not_requested,0,91.63
ORD00001866,0,normal,not_requested,0,100.0
ORD00001867,0,normal,not_requested,0,100.0
ORD00001868,1,normal,requested,0,266.57
ORD00001869,1,normal,requested,0,97.46
ORD00001870,1,normal,requested,0,124.28
ORD00001871,0,normal,not_requested,0,100.0
ORD00001872,0,normal,not_requested,0,16.61
ORD00001873,0,normal,not_requested,0,41.7
ORD00001874,1,wrong_item,requested,0,21.62
ORD00001875,0,normal,not_requested,0,70.86
ORD00001876,0,normal,not_requested,0,59.23
ORD00001877,0,normal,not_requested,0,100.0
ORD00001878,0,normal,not_requested,0,100.0
ORD00001879,0,normal,not_requested,0,100.0
ORD00001880,0,normal,not_requested,0,100.0
ORD00001881,1,normal,requested,0,17.74
ORD00001882,0,normal,not_requested,0,100.0
ORD00001883,1,damaged_item,requested,0,96.69
ORD00001884,0,normal,not_requested,0,100.0
ORD00001885,0,damaged_item,not_requested,0,22.62
ORD00001886,0,normal,not_requested,0,100.0
ORD00001887,0,normal,not_requested,1,100.0
ORD00001888,0,wrong_item,not_requested,0,17.38
ORD00001889,0,normal,not_requested,0,25.5
ORD00001890,0,normal,not_requested,1,14.85
ORD00001891,1,normal,requested,0,29.94
ORD00001892,0,normal,not_requested,0,100.0
ORD00001893,0,normal,not_requested,0,48.89
ORD00001894,0,normal,not_requested,1,100.0
ORD00001895,1,normal,requested,0,84.02
ORD00001896,0,normal,not_requested,0,9.18
ORD00001897,0,normal,not_requested,0,29.74
ORD00001898,0,normal,not_requested,0,100.0
ORD00001899,1,normal,requested,0,27.85
ORD00001900,0,normal,not_requested,0,53.34
ORD00001901,0,normal,not_requested,0,85.13
ORD00001902,0,normal,not_requested,0,100.0
ORD00001903,1,normal,requested,0,143.11
ORD00001904,0,normal,not_requested,0,100.0
ORD00001905,0,normal,not_requested,0,100.0
ORD00001906,1,damaged_item,requested,0,27.57
ORD00001907,0,wrong_item,not_requested,1,100.0
ORD00001908,1,wrong_item,requested,0,137.48
ORD00001909,1,damaged_item,requested,0,143.43
ORD00001910,1,normal,requested,0,16.76
ORD00001911,0,normal,not_requested,0,54.94
ORD00001912,1,normal,requested,0,20.86
ORD00001913,0,normal,not_requested,0,100.0
ORD00001914,0,normal,not_requested,0,11.94
ORD00001915,0,normal,not_requested,0,100.0
ORD00001916,0,normal,not_requested,0,30.69
ORD00001917,1,damaged_item,requested,0,102.07
ORD00001918,1,normal,requested,0,485.16
ORD00001919,0,normal,not_requested,0,19.64
ORD00001920,0,normal,not_requested,0,100.0
ORD00001921,1,normal,requested,0,104.65
ORD00001922,0,normal,not_requested,0,28.43
ORD00001923,0,wrong_item,not_requested,0,76.63
ORD00001924,0,normal,not_requested,0,100.0
ORD00001925,1,normal,requested,0,34.75
ORD00001926,0,normal,not_requested,0,62.94
ORD00001927,0,normal,not_requested,0,100.0
ORD00001928,0,normal,not_requested,0,47.37
ORD00001929,0,damaged_item,not_requested,0,49.42
ORD00001930,1,normal,requested,0,100.13
ORD00001931,0,damaged_item,not_requested,0,100.0
ORD00001932,0,normal,not_requested,0,100.0
ORD00001933,0,normal,not_requested,0,100.0
ORD00001934,1,normal,requested,0,185.16
ORD00001935,0,normal,not_requested,0,34.36
ORD00001936,0,normal,not_requested,0,100.0
ORD00001937,0,normal,not_requested,0,67.64
ORD00001938,0,normal,not_requested,0,15.49
ORD00001939,0,normal,not_requested,0,93.82
ORD00001940,1,damaged_item,requested,1,55.63
ORD00001941,0,normal,not_requested,0,100.0
ORD00001942,0,normal,not_requested,0,100.0
ORD00001943,1,damaged_item,requested,0,38.69
ORD00001944,0,normal,not_requested,0,100.0
ORD00001945,0,normal,not_requested,1,100.0
ORD00001946,0,normal,not_requested,0,48.1
ORD00001947,1,wrong_item,requested,0,42.16
ORD00001948,0,normal,not_requested,0,100.0
ORD00001949,0,normal,not_requested,0,100.0
ORD00001950,1,damaged_item,requested,0,201.32
ORD00001951,0,normal,not_requested,0,64.54
ORD00001952,1,normal,requested,0,20.03
ORD00001953,0,damaged_item,not_requested,0,45.24
ORD00001954,0,damaged_item,not_requested,0,100.0
ORD00001955,0,normal,not_requested,0,100.0
ORD00001956,1,normal,requested,0,49.71
ORD00001957,1,normal,requested,0,14.68
ORD00001958,0,normal,not_requested,0,77.01
ORD00001959,0,normal,not_requested,0,100.0
ORD00001960,0,normal,not_requested,0,100.0
ORD00001961,1,normal,requested,0,244.95
ORD00001962,0,normal,not_requested,0,86.44
ORD00001963,1,damaged_item,requested,0,69.56
ORD00001964,0,normal,not_requested,0,15.94
ORD00001965,0,normal,not_requested,0,100.0
ORD00001966,1,normal,requested,0,136.14
ORD00001967,1,damaged_item,requested,0,216.44
ORD00001968,1,normal,requested,0,63.23
ORD00001969,0,normal,not_requested,0,100.0
ORD00001970,0,normal,not_requested,0,67.25
ORD00001971,0,normal,not_requested,0,38.81
ORD00001972,1,normal,requested,0,126.84
ORD00001973,1,damaged_item,requested,0,20.71
ORD00001974,0,normal,not_requested,0,100.0
ORD00001975,0,normal,not_requested,0,70.2
ORD00001976,0,normal,not_requested,0,100.0
ORD00001977,0,damaged_item,not_requested,1,50.36
ORD00001978,0,normal,not_requested,0,100.0
ORD00001979,0,normal,not_requested,0,43.79
ORD00001980,1,normal,requested,0,50.04
ORD00001981,0,normal,not_requested,0,100.0
ORD00001982,0,normal,not_requested,0,100.0
ORD00001983,0,normal,not_requested,0,44.69
ORD00001984,0,normal,not_requested,0,100.0
ORD00001985,0,normal,not_requested,1,100.0
ORD00001986,0,normal,not_requested,0,100.0
ORD00001987,1,normal,requested,1,53.66
ORD00001988,0,normal,not_requested,0,100.0
ORD00001989,0,normal,not_requested,1,100.0
ORD00001990,1,normal,requested,0,169.96
ORD00001991,0,wrong_item,not_requested,0,100.0
ORD00001992,0,normal,not_requested,1,41.51
ORD00001993,1,normal,requested,1,28.16
ORD00001994,0,normal,not_requested,0,100.0
ORD00001995,1,damaged_item,requested,1,69.31
ORD00001996,1,damaged_item,requested,1,107.45
ORD00001997,0,normal,not_requested,0,100.0
ORD00001998,0,normal,not_requested,0,21.32
ORD00001999,0,damaged_item,not_requested,0,39.95
ORD00002000,0,normal,not_requested,0,100.0
ORD00002001,0,normal,not_requested,0,100.0
ORD00002002,0,normal,not_requested,0,44.68
ORD00002003,0,normal,not_requested,0,100.0
ORD00002004,1,wrong_item,requested,0,145.84
ORD00002005,0,normal,not_requested,0,36.21
ORD00002006,1,damaged_item,requested,0,312.88
ORD00002007,0,normal,not_requested,0,100.0
ORD00002008,1,wrong_item,requested,0,68.02
ORD00002009,1,normal,requested,0,18.83
ORD00002010,0,normal,not_requested,0,100.0
ORD00002011,0,normal,not_requested,1,100.0
ORD00002012,0,normal,not_requested,0,100.0
ORD00002013,0,normal,not_requested,0,100.0
ORD00002014,0,normal,not_requested,0,100.0
ORD00002015,0,normal,not_requested,0,100.0
