customer_id,customer_region,customer_age_band,customer_tenure_months,preferred_language,accessibility_support_flag
CUST0014343,London,55-64,17,English,0
CUST0127927,London,45-54,62,English,0
CUST0060028,South West,45-54,35,English,0
CUST0154580,South West,25-34,19,English,0
CUST0019095,South East,55-64,33,English,0
CUST0150976,London,45-54,28,English,0
CUST0018633,Yorkshire,35-44,49,English,0
CUST0101493,London,25-34,56,English,0
CUST0097129,South East,45-54,34,English,0
CUST0003074,Yorkshire,55-64,18,English,1
CUST0057056,North West,55-64,53,Polish,0
CUST0083916,London,18-24,39,English,0
CUST0067035,Yorkshire,35-44,42,English,0
CUST0004357,Yorkshire,45-54,21,English,0
CUST0022045,Wales,65+,19,English,0
CUST0087623,London,45-54,15,English,0
CUST0085272,South West,45-54,22,English,0
CUST0095510,South East,45-54,69,English,0
CUST0079436,London,65+,79,English,0
CUST0075862,South East,45-54,41,Urdu,0
CUST0070491,South West,35-44,57,English,0
CUST0139902,Wales,65+,14,English,0
CUST0137494,West Midlands,25-34,38,English,0
CUST0146853,Northern Ireland,25-34,18,English,0
CUST0172741,South East,35-44,41,English,0
CUST0080835,London,35-44,36,English,1
CUST0038103,East Midlands,18-24,10,English,0
CUST0139284,London,35-44,23,Polish,0
CUST0043320,South West,25-34,38,Romanian,0
CUST0061221,East Midlands,55-64,19,English,0
CUST0148766,Northern Ireland,25-34,23,English,0
CUST0033489,London,35-44,15,English,0
CUST0121940,London,55-64,38,English,0
CUST0064188,West Midlands,25-34,64,English,0
CUST0198752,Yorkshire,45-54,12,English,0
CUST0055884,London,25-34,42,English,0
CUST0033078,London,45-54,68,English,0
CUST0108939,South West,25-34,40,English,0
CUST0038581,South West,35-44,49,English,0
CUST0189010,West Midlands,35-44,13,English,0
CUST0028466,South East,35-44,44,English,0
CUST0029450,Yorkshire,55-64,25,English,0
CUST0141097,North West,35-44,82,English,0
CUST0123329,East Midlands,25-34,18,English,0
CUST0067321,West Midlands,35-44,42,English,0
CUST0013953,East Midlands,25-34,32,English,0
CUST0155184,South East,55-64,16,English,1
CUST0167739,North West,35-44,35,Romanian,0
CUST0193304,South East,45-54,11,English,0
CUST0093105,South East,18-24,37,Punjabi,0
CUST0053550,West Midlands,25-34,56,Polish,0
CUST0044592,West Midlands,18-24,27,English,0
CUST0150287,London,25-34,34,English,0
CUST0139050,South East,25-34,7,English,0
CUST0161266,South East,25-34,20,English,0
CUST0135634,North West,55-64,4,English,0
CUST0106674,West Midlands,55-64,18,English,0
CUST0038206,London,18-24,42,English,0
CUST0091299,North West,65+,33,Punjabi,0
CUST0086647,West Midlands,35-44,53,English,0
CUST0012901,London,55-64,35,English,0
CUST0143345,West Midlands,65+,28,English,0
CUST0182813,South East,18-24,71,English,0
CUST0114918,London,25-34,10,English,0
CUST0044149,London,65+,49,Punjabi,0
CUST0088266,North West,65+,58,English,0
CUST0176095,South West,35-44,15,English,0
CUST0033340,London,45-54,28,English,0
CUST0005091,Northern Ireland,35-44,14,English,1
CUST0060748,London,35-44,17,English,0
CUST0176983,London,45-54,109,English,0
CUST0008277,Wales,35-44,16,English,0
CUST0173780,South West,25-34,64,English,0
CUST0080628,South East,65+,33,English,0
CUST0172952,Wales,25-34,27,Punjabi,0
CUST0086613,South East,18-24,57,English,0
CUST0002878,London,18-24,118,English,0
CUST0000363,North West,55-64,25,English,0
CUST0095512,Yorkshire,55-64,51,English,0
CUST0146317,London,45-54,71,English,0
CUST0110070,West Midlands,45-54,28,English,0
CUST0000073,South West,55-64,38,English,0
CUST0186855,Scotland,45-54,102,English,0
CUST0085492,West Midlands,35-44,92,English,0
CUST0139618,Northern Ireland,45-54,25,English,0
CUST0040193,Scotland,55-64,35,English,0
CUST0136179,South East,25-34,25,English,0
CUST0040814,South East,25-34,29,English,0
CUST0112666,London,25-34,7,Romanian,0
CUST0167251,South West,65+,22,English,0
CUST0089175,East Midlands,35-44,88,English,0
CUST0132026,North West,35-44,25,English,0
CUST0091588,Wales,35-44,27,English,0
CUST0143707,East Midlands,45-54,6,English,0
CUST0074076,North West,18-24,36,English,0
CUST0140879,Northern Ireland,35-44,5,English,0
CUST0199779,South East,65+,109,English,0
CUST0183997,West Midlands,45-54,17,English,0
CUST0122943,Yorkshire,35-44,55,English,0
CUST0185056,Yorkshire,18-24,69,English,0
CUST0053847,West Midlands,35-44,90,Punjabi,0
CUST0006684,London,45-54,61,English,0
CUST0103915,Wales,55-64,14,English,0
CUST0043981,London,65+,75,English,1
CUST0111289,North West,35-44,41,English,0
CUST0175686,Scotland,25-34,76,English,0
CUST0149263,West Midlands,45-54,11,English,0
CUST0071856,Yorkshire,35-44,75,English,0
CUST0165779,West Midlands,25-34,26,English,0
CUST0076106,South East,25-34,75,English,0
CUST0042601,Northern Ireland,45-54,22,English,0
CUST0154214,London,45-54,71,Polish,0
CUST0024026,North West,35-44,12,English,0
CUST0156562,North West,45-54,36,English,0
CUST0151687,East Midlands,45-54,18,English,0
CUST0076410,London,45-54,36,Urdu,0
CUST0189700,North West,35-44,12,English,0
CUST0064863,Yorkshire,35-44,78,English,0
CUST0111524,Northern Ireland,25-34,25,English,0
CUST0154410,East Midlands,25-34,13,English,0
CUST0023722,London,45-54,32,Urdu,0
CUST0182488,London,55-64,65,English,0
CUST0133960,East Midlands,45-54,10,English,0
CUST0146393,South East,35-44,29,English,0
CUST0195661,East Midlands,65+,47,English,0
CUST0107846,West Midlands,18-24,2,Romanian,0
CUST0061138,South East,45-54,9,English,0
CUST0033759,London,35-44,38,English,0
CUST0018968,South East,65+,20,English,0
CUST0158338,London,45-54,21,English,0
CUST0081682,Scotland,45-54,26,English,0
CUST0091387,South East,25-34,43,English,0
CUST0194147,South East,35-44,51,English,0
CUST0124217,South East,35-44,13,English,0
CUST0166550,London,65+,5,English,0
CUST0009728,London,35-44,6,English,0
CUST0143028,South West,25-34,27,English,0
CUST0105479,South East,25-34,47,English,0
CUST0131705,London,35-44,20,English,0
CUST0084246,London,25-34,9,English,0
CUST0098043,West Midlands,18-24,32,English,0
CUST0088595,South East,25-34,49,Urdu,0
CUST0140163,North West,45-54,30,English,0
CUST0017959,South West,45-54,27,English,0
CUST0036717,Scotland,45-54,48,English,1
CUST0097209,Yorkshire,65+,37,English,0
CUST0194678,Scotland,18-24,21,English,0
CUST0157830,North West,25-34,18,English,0
CUST0143379,London,55-64,26,English,0
CUST0166421,Scotland,35-44,12,English,0
CUST0190200,East Midlands,18-24,60,English,0
CUST0148086,London,35-44,28,English,0
CUST0028539,East Midlands,18-24,46,English,0
CUST0181898,South East,35-44,9,English,0
CUST0110189,Yorkshire,25-34,64,English,0
CUST0067570,Yorkshire,55-64,49,English,0
CUST0144506,West Midlands,25-34,43,English,0
CUST0052164,Yorkshire,45-54,38,English,0
CUST0011532,West Midlands,65+,22,English,0
CUST0012145,London,18-24,46,English,0
CUST0183570,London,55-64,19,English,0
CUST0112743,North West,35-44,17,English,0
CUST0181613,South East,35-44,52,English,0
CUST0182072,London,45-54,11,English,0
CUST0115345,South West,55-64,64,English,0
CUST0030276,East Midlands,45-54,40,Punjabi,0
CUST0071798,London,25-34,22,English,0
CUST0127064,Yorkshire,25-34,30,English,0
CUST0024977,South East,65+,63,English,0
CUST0098251,Scotland,65+,59,English,0
CUST0179277,London,25-34,5,English,0
CUST0124861,Yorkshire,35-44,28,Urdu,0
CUST0146995,North West,25-34,2,Punjabi,0
CUST0164079,East Midlands,25-34,18,English,0
CUST0161363,South West,35-44,34,English,0
CUST0082062,North West,35-44,36,Welsh,0
CUST0191745,London,45-54,37,English,0
CUST0011155,London,35-44,73,English,0
CUST0175199,London,65+,49,English,0
CUST0081240,West Midlands,25-34,37,English,0
CUST0033003,West Midlands,35-44,9,English,0
CUST0163280,South West,65+,8,English,0
CUST0121289,West Midlands,35-44,20,English,0
CUST0076873,Northern Ireland,35-44,16,English,0
CUST0149624,East Midlands,55-64,35,English,0
CUST0127508,London,35-44,32,English,0
CUST0115030,West Midlands,18-24,33,English,0
CUST0156637,West Midlands,35-44,59,English,0
CUST0111581,London,25-34,33,English,0
CUST0160513,London,35-44,21,English,0
CUST0111737,Yorkshire,25-34,20,English,0
CUST0072974,West Midlands,55-64,52,Punjabi,0
CUST0149432,London,35-44,24,English,0
CUST0138653,West Midlands,18-24,14,English,0
CUST0047401,South West,18-24,56,English,0
CUST0070492,London,45-54,36,English,0
CUST0063656,London,25-34,34,English,0
CUST0004933,London,35-44,46,English,0
CUST0050181,Wales,25-34,67,English,0
CUST0067519,London,18-24,41,English,0
CUST0099128,London,25-34,56,English,0
CUST0087512,Wales,25-34,80,English,0
CUST0084109,West Midlands,55-64,55,English,0
CUST0063298,,25-34,173,English,0
CUST0003811,North West,25-34,60,English,0
CUST0192406,West Midlands,65+,35,Punjabi,1
CUST0129879,South East,65+,26,English,0
CUST0094195,Northern Ireland,18-24,11,English,0
CUST0032323,London,25-34,135,English,0
CUST0111283,West Midlands,35-44,19,English,0
CUST0022844,South West,35-44,32,Urdu,0
CUST0083382,Northern Ireland,25-34,9,English,0
CUST0179413,Wales,35-44,73,English,1
CUST0179675,North West,35-44,23,English,0
CUST0108338,East Midlands,65+,88,English,0
CUST0135631,East Midlands,45-54,36,English,0
CUST0076849,London,35-44,46,English,0
CUST0080038,East Midlands,55-64,44,English,0
CUST0069361,Yorkshire,18-24,33,English,0
CUST0173436,South East,55-64,33,English,0
CUST0097320,Yorkshire,25-34,55,English,0
CUST0171338,South East,35-44,23,English,0
CUST0049230,Scotland,55-64,31,English,0
CUST0193000,Wales,25-34,23,Urdu,0
CUST0161994,South West,45-54,57,English,0
CUST0179087,South East,45-54,32,English,0
CUST0104279,Yorkshire,25-34,55,English,1
CUST0079520,Scotland,65+,27,English,1
CUST0164346,West Midlands,35-44,39,English,0
CUST0129916,Northern Ireland,65+,29,Punjabi,0
CUST0091046,North West,65+,34,English,0
CUST0163442,South East,55-64,23,English,0
CUST0180126,Scotland,25-34,24,English,0
CUST0089599,West Midlands,45-54,42,English,0
CUST0183339,London,35-44,6,English,0
CUST0165043,Wales,35-44,9,English,0
CUST0141999,North West,25-34,44,English,0
CUST0044066,East Midlands,45-54,10,English,0
CUST0058116,East Midlands,35-44,18,English,0
CUST0041559,West Midlands,25-34,39,English,0
CUST0150900,South East,55-64,33,Urdu,0
CUST0006484,North West,35-44,17,English,0
CUST0180577,East Midlands,65+,10,Romanian,0
CUST0151324,Yorkshire,25-34,27,English,0
CUST0110267,Scotland,25-34,7,English,0
CUST0005003,North West,35-44,12,English,0
CUST0082855,Northern Ireland,45-54,13,English,0
CUST0190330,North West,45-54,45,English,0
CUST0194033,London,35-44,5,English,0
CUST0028951,Scotland,35-44,10,English,0
CUST0105564,Northern Ireland,35-44,10,English,0
CUST0156316,London,45-54,75,Romanian,0
CUST0195697,Northern Ireland,25-34,51,English,0
CUST0169834,North West,65+,54,English,0
CUST0093413,Scotland,25-34,32,English,0
CUST0149822,Scotland,25-34,53,English,0
CUST0035593,Yorkshire,18-24,5,English,0
CUST0108334,Yorkshire,35-44,19,English,0
CUST0066803,North West,35-44,8,English,0
CUST0157066,Yorkshire,55-64,29,English,0
CUST0158601,Yorkshire,45-54,26,English,0
CUST0000824,South East,25-34,12,English,0
CUST0010692,South West,55-64,15,English,1
CUST0011024,South West,55-64,44,English,0
CUST0120434,Yorkshire,35-44,40,English,0
CUST0176306,North West,25-34,39,English,0
CUST0010209,North West,65+,25,English,0
CUST0173928,London,25-34,60,English,0
CUST0100043,Northern Ireland,45-54,10,English,0
CUST0006342,Wales,65+,32,English,0
CUST0196468,London,55-64,17,English,0
CUST0102874,South East,25-34,6,English,0
CUST0156272,North West,45-54,72,English,0
CUST0143389,Scotland,18-24,20,English,0
CUST0005604,London,18-24,64,English,0
CUST0048109,London,55-64,105,English,1
CUST0122879,North West,55-64,74,Urdu,0
CUST0137878,South East,25-34,27,English,0
CUST0192383,,35-44,21,English,0
CUST0091115,North West,25-34,42,English,0
CUST0194985,South West,25-34,8,English,0
CUST0118125,South East,55-64,87,English,0
CUST0178267,West Midlands,18-24,22,English,0
CUST0132682,North West,35-44,51,English,0
CUST0168340,Scotland,18-24,75,Urdu,0
CUST0079276,Yorkshire,65+,6,Urdu,0
CUST0056751,London,55-64,65,Urdu,0
CUST0057626,Scotland,45-54,21,English,0
CUST0163914,Wales,55-64,50,English,0
CUST0005409,North West,45-54,48,English,0
CUST0142916,South East,55-64,59,Romanian,0
CUST0177619,North West,35-44,22,English,0
CUST0032439,London,18-24,46,English,0
CUST0128055,North West,35-44,29,English,0
CUST0185919,North West,65+,19,English,0
CUST0107340,South East,18-24,24,Punjabi,0
CUST0167029,Wales,25-34,42,English,0
CUST0079189,South East,45-54,15,Romanian,0
CUST0075199,South East,18-24,76,English,0
CUST0040724,South East,65+,40,English,1
CUST0093598,North West,25-34,19,English,0
CUST0193207,North West,25-34,20,English,0
CUST0007438,South East,25-34,70,English,0
CUST0007266,West Midlands,25-34,38,English,0
CUST0010680,South West,65+,7,English,0
CUST0026394,West Midlands,35-44,62,English,0
CUST0199397,London,25-34,43,English,0
CUST0068341,West Midlands,45-54,6,English,0
CUST0192748,London,25-34,33,English,0
CUST0022973,North West,55-64,42,English,1
CUST0091199,North West,55-64,15,English,0
CUST0135795,South West,45-54,8,English,0
CUST0092033,North West,65+,67,English,1
CUST0101354,West Midlands,35-44,41,English,0
CUST0189619,West Midlands,35-44,17,English,0
CUST0058632,London,18-24,31,English,0
CUST0046705,West Midlands,65+,79,English,1
CUST0025705,West Midlands,55-64,39,English,0
CUST0027332,South West,25-34,0,Urdu,0
CUST0052780,West Midlands,35-44,32,English,0
CUST0142086,Scotland,35-44,23,English,1
CUST0146468,London,25-34,28,English,0
CUST0084964,Scotland,45-54,35,English,0
CUST0026432,London,25-34,48,Polish,0
CUST0182191,East Midlands,25-34,10,English,0
CUST0001312,South East,35-44,61,English,0
CUST0160606,Scotland,25-34,38,English,0
CUST0052059,London,45-54,40,English,0
CUST0073430,London,18-24,71,English,0
CUST0114896,London,55-64,19,English,0
CUST0140001,London,18-24,21,English,0
CUST0036720,Yorkshire,55-64,9,English,0
CUST0072607,South East,55-64,79,English,0
CUST0053942,Yorkshire,55-64,12,English,0
CUST0053476,Scotland,25-34,30,Punjabi,0
CUST0142258,Wales,55-64,11,English,0
CUST0086148,Scotland,25-34,18,English,0
CUST0053133,Scotland,45-54,101,English,0
CUST0045673,Scotland,25-34,55,English,0
CUST0035497,Scotland,35-44,20,English,0
CUST0065998,East Midlands,25-34,32,Polish,0
CUST0109109,South East,65+,21,English,0
CUST0089760,East Midlands,18-24,10,English,0
CUST0063253,South East,35-44,16,English,0
CUST0198348,South East,35-44,29,English,0
CUST0173617,South East,35-44,38,English,0
CUST0156392,Wales,45-54,18,English,0
CUST0031743,West Midlands,25-34,57,English,0
CUST0185565,East Midlands,65+,24,English,0
CUST0015531,South West,45-54,62,English,0
CUST0039677,North West,25-34,39,Punjabi,0
CUST0155371,Scotland,18-24,18,English,0
CUST0174453,South West,45-54,37,English,0
CUST0068349,London,65+,19,English,0
CUST0005464,North West,55-64,60,English,0
CUST0028774,Scotland,55-64,22,English,0
CUST0072357,London,45-54,20,English,0
CUST0051959,North West,35-44,45,English,0
CUST0111466,West Midlands,25-34,54,English,0
CUST0181589,Yorkshire,45-54,21,Urdu,0
CUST0015802,South West,25-34,24,English,0
CUST0173473,Scotland,25-34,40,English,0
CUST0094047,West Midlands,25-34,13,English,0
CUST0190333,London,18-24,44,English,0
CUST0090181,South East,45-54,37,English,0
CUST0078311,Wales,45-54,19,English,0
CUST0012073,Wales,35-44,34,English,0
CUST0023172,Scotland,25-34,44,English,0
CUST0132650,Northern Ireland,45-54,42,Romanian,0
CUST0106368,South East,25-34,29,Urdu,0
CUST0158513,London,45-54,2,English,0
CUST0170468,Scotland,25-34,21,English,0
CUST0167003,Wales,35-44,36,English,0
CUST0116046,West Midlands,18-24,14,English,0
CUST0105669,South West,35-44,6,English,0
CUST0123598,South West,45-54,22,Welsh,0
CUST0117779,London,35-44,12,English,0
CUST0071671,London,35-44,21,Urdu,0
CUST0072054,Yorkshire,18-24,29,Urdu,0
CUST0005025,South East,55-64,68,English,0
CUST0141164,East Midlands,18-24,44,English,0
CUST0108696,London,55-64,34,Urdu,0
CUST0174531,London,35-44,70,English,0
CUST0069309,Scotland,35-44,12,English,0
CUST0060391,London,55-64,27,English,0
CUST0011379,London,25-34,34,English,0
CUST0141759,London,25-34,9,English,0
CUST0175038,South East,18-24,68,English,0
CUST0118200,Scotland,45-54,57,English,0
CUST0146183,North West,45-54,28,English,0
CUST0047977,West Midlands,35-44,13,English,0
CUST0127589,North West,65+,13,English,0
CUST0025039,South East,35-44,121,English,0
CUST0108513,Yorkshire,25-34,69,English,0
CUST0000886,South East,25-34,40,Punjabi,0
CUST0023279,Scotland,35-44,21,English,0
CUST0191750,Northern Ireland,45-54,19,English,0
CUST0076490,East Midlands,55-64,20,English,0
CUST0014540,South East,25-34,13,English,0
CUST0148769,South West,55-64,50,English,0
CUST0183069,North West,25-34,34,English,0
CUST0016887,South West,55-64,52,English,0
CUST0174960,West Midlands,55-64,49,English,0
CUST0113638,Scotland,45-54,35,English,0
CUST0113634,North West,18-24,75,English,0
CUST0166651,North West,35-44,76,English,0
CUST0131562,Yorkshire,45-54,23,English,0
CUST0047815,London,35-44,50,English,0
CUST0136463,Yorkshire,65+,13,English,0
CUST0037967,Scotland,45-54,32,English,0
CUST0153196,West Midlands,55-64,33,English,0
CUST0037277,East Midlands,25-34,53,English,0
CUST0135992,North West,45-54,9,English,0
CUST0149798,Yorkshire,25-34,26,English,0
CUST0139868,London,18-24,74,English,0
CUST0093456,South West,25-34,86,English,0
CUST0163622,South East,35-44,58,Punjabi,0
CUST0180445,Yorkshire,25-34,49,English,0
CUST0118777,London,25-34,10,English,0
CUST0092775,London,35-44,35,English,0
CUST0008189,London,55-64,43,English,0
CUST0128785,North West,35-44,12,Urdu,0
CUST0068267,Wales,25-34,15,English,0
CUST0026196,Yorkshire,65+,9,English,1
CUST0009821,Wales,25-34,33,English,0
CUST0122358,South East,55-64,23,English,0
CUST0149302,West Midlands,45-54,31,English,0
CUST0054900,North West,25-34,16,English,0
CUST0127749,Wales,25-34,25,English,0
CUST0072483,West Midlands,55-64,87,English,0
CUST0182886,East Midlands,35-44,15,English,0
CUST0152226,South East,35-44,48,English,0
CUST0084413,South East,45-54,69,English,0
CUST0041474,Yorkshire,65+,60,English,0
CUST0093285,Scotland,25-34,69,English,0
CUST0169831,West Midlands,45-54,83,English,0
CUST0064567,London,18-24,30,English,0
CUST0089783,Yorkshire,65+,44,English,0
CUST0186599,Wales,45-54,50,English,0
CUST0102724,South East,18-24,37,English,0
CUST0087269,South West,35-44,30,English,0
CUST0018921,Wales,25-34,42,English,0
